city,timestamp,temperature,season
New York,2010-03-23,7.236944065716691,spring
New York,2010-03-24,8.763499356665854,spring
New York,2010-03-25,18.990617408246713,spring
New York,2010-03-26,1.959641081812732,spring
New York,2010-03-27,18.49580517548265,spring
New York,2010-03-28,6.861959797919214,spring
New York,2010-03-29,18.284649631246314,spring
New York,2010-03-30,12.25823978158795,spring
New York,2010-03-31,17.335047888177463,spring
New York,2010-04-01,12.270671818055655,spring
New York,2010-04-02,1.833859819756137,spring
New York,2010-04-03,1.8924935825763018,spring
New York,2010-04-04,-2.118909689611998,spring
New York,2010-04-05,4.328812585215969,spring
New York,2010-04-06,11.504151342871321,spring
New York,2010-04-07,6.91867632514718,spring
New York,2010-04-08,4.319204195952779,spring
New York,2010-04-09,10.719886447823509,spring
New York,2010-04-10,11.248841921471502,spring
New York,2010-04-11,11.48822209282105,spring
New York,2010-04-12,13.050227306238524,spring
New York,2010-04-13,4.371969364707985,spring
New York,2010-04-14,10.877758945509092,spring
New York,2010-04-15,3.8844802646405716,spring
New York,2010-04-16,-1.0918846649316443,spring
New York,2010-04-17,11.663771973587613,spring
New York,2010-04-18,11.588518132421596,spring
New York,2010-04-19,7.988993490216521,spring
New York,2010-04-20,6.707265516779571,spring
New York,2010-04-21,8.0880886036222,spring
New York,2010-04-22,8.396670793875945,spring
New York,2010-04-23,11.136662112369486,spring
New York,2010-04-24,14.144194854442114,spring
New York,2010-04-25,12.007115740864723,spring
New York,2010-04-26,12.89277736854305,spring
New York,2010-04-27,3.7376182993846276,spring
New York,2010-04-28,10.632056471370378,spring
New York,2010-04-29,3.676074503684368,spring
New York,2010-04-30,9.357892291582008,spring
New York,2010-05-01,14.444152978590385,spring
New York,2010-05-02,11.405542455554208,spring
New York,2010-05-03,7.7871674850043435,spring
New York,2010-05-04,15.831474821198128,spring
New York,2010-05-05,8.797892496732103,spring
New York,2010-05-06,3.456227845410524,spring
New York,2010-05-07,10.753065145839777,spring
New York,2010-05-08,13.553409174961352,spring
New York,2010-05-09,5.92548546492388,spring
New York,2010-05-10,19.366683995773094,spring
New York,2010-05-11,9.386923787293505,spring
New York,2010-05-12,13.337554627447904,spring
New York,2010-05-13,9.399711349694194,spring
New York,2010-05-14,6.427565555133622,spring
New York,2010-05-15,6.447726041126723,spring
New York,2010-05-16,8.446762870134052,spring
New York,2010-05-17,3.9273928664570317,spring
New York,2010-05-18,1.5801587524043654,spring
New York,2010-05-19,15.956818321653522,spring
New York,2010-05-20,11.036453888943743,spring
New York,2010-05-21,10.714174736830302,spring
New York,2010-05-22,15.480021277046717,spring
New York,2010-05-23,12.240455983583841,spring
New York,2010-05-24,14.574049789085102,spring
New York,2010-05-25,12.626174684030463,spring
New York,2010-05-26,1.6905180093870662,spring
New York,2010-05-27,7.6569237865917765,spring
New York,2010-05-28,15.231838716986097,spring
New York,2010-05-29,9.132364849850537,spring
New York,2010-05-30,12.763455834473696,spring
New York,2010-05-31,5.117514721331479,spring
New York,2010-06-01,27.997356120920124,summer
New York,2010-06-02,29.386304342947486,summer
New York,2010-06-03,29.667055651863247,summer
New York,2010-06-04,27.641046219560057,summer
New York,2010-06-05,23.627199862138433,summer
New York,2010-06-06,25.050822771415504,summer
New York,2010-06-07,25.661375281663695,summer
New York,2010-06-08,20.955388740251642,summer
New York,2010-06-09,26.47023879536963,summer
New York,2010-06-10,18.510964065934736,summer
New York,2010-06-11,17.022639442006028,summer
New York,2010-06-12,21.551842748704736,summer
New York,2010-06-13,31.744282942361803,summer
New York,2010-06-14,21.24919683999657,summer
New York,2010-06-15,28.10563936746781,summer
New York,2010-06-16,27.610638954980764,summer
New York,2010-06-17,24.834235659230846,summer
New York,2010-06-18,23.133919656059014,summer
New York,2010-06-19,22.22934066893856,summer
New York,2010-06-20,21.627045251886997,summer
New York,2010-06-21,20.48895962453657,summer
New York,2010-06-22,26.43846077538467,summer
New York,2010-06-23,31.07840251302159,summer
New York,2010-06-24,30.72052699736597,summer
New York,2010-06-25,25.955357412546714,summer
New York,2010-06-26,26.05740756047763,summer
New York,2010-06-27,27.704084758398672,summer
New York,2010-06-28,29.374703800036507,summer
New York,2010-06-29,35.205540630492656,summer
New York,2010-06-30,29.64330160297375,summer
New York,2010-07-01,20.33381150545548,summer
New York,2010-07-02,21.660856033848365,summer
New York,2010-07-03,29.563394116658564,summer
New York,2010-07-04,28.59193882203443,summer
New York,2010-07-05,14.515848717334034,summer
New York,2010-07-06,24.881763149450713,summer
New York,2010-07-07,25.68372132063202,summer
New York,2010-07-08,26.54936601227591,summer
New York,2010-07-09,13.462767056116906,summer
New York,2010-07-10,25.39623487748393,summer
New York,2010-07-11,19.82392630313414,summer
New York,2010-07-12,28.542995097524503,summer
New York,2010-07-13,24.402797947615866,summer
New York,2010-07-14,30.277311984194846,summer
New York,2010-07-15,27.51630254939493,summer
New York,2010-07-16,20.811339781005188,summer
New York,2010-07-17,24.381118939595737,summer
New York,2010-07-18,17.276309953515778,summer
New York,2010-07-19,22.176990146086368,summer
New York,2010-07-20,12.439882934285597,summer
New York,2010-07-21,25.8220579284964,summer
New York,2010-07-22,21.48911521052824,summer
New York,2010-07-23,33.963693308431615,summer
New York,2010-07-24,27.87849008838919,summer
New York,2010-07-25,26.405844595893047,summer
New York,2010-07-26,29.54717647538012,summer
New York,2010-07-27,27.801855720124706,summer
New York,2010-07-28,21.059948794785008,summer
New York,2010-07-29,22.090312109267256,summer
New York,2010-07-30,16.90690815898769,summer
New York,2010-07-31,26.644141815673112,summer
New York,2010-08-01,23.456050432008045,summer
New York,2010-08-02,34.910976023897724,summer
New York,2010-08-03,15.343809794646305,summer
New York,2010-08-04,25.758332374520396,summer
New York,2010-08-05,11.25716268680867,summer
New York,2010-08-06,33.00838631851748,summer
New York,2010-08-07,31.7274098116765,summer
New York,2010-08-08,24.461030190424598,summer
New York,2010-08-09,26.8749043554452,summer
New York,2010-08-10,22.083489818970044,summer
New York,2010-08-11,13.993173240278374,summer
New York,2010-08-12,24.40311907536545,summer
New York,2010-08-13,23.097790667106764,summer
New York,2010-08-14,22.625382376364897,summer
New York,2010-08-15,12.933900664094063,summer
New York,2010-08-16,23.956188953621325,summer
New York,2010-08-17,28.685071544112205,summer
New York,2010-08-18,23.96835246728244,summer
New York,2010-08-19,24.15830004399344,summer
New York,2010-08-20,20.97738355520903,summer
New York,2010-08-21,18.699903135665238,summer
New York,2010-08-22,19.803026760199195,summer
New York,2010-08-23,20.92253251065617,summer
New York,2010-08-24,20.078919771549444,summer
New York,2010-08-25,25.526601070250695,summer
New York,2010-08-26,16.910601853440603,summer
New York,2010-08-27,13.990764744875701,summer
New York,2010-08-28,21.069660998057465,summer
New York,2010-08-29,26.307652058600603,summer
New York,2010-08-30,25.757190902001113,summer
New York,2010-08-31,30.517547757005843,summer
New York,2010-09-01,21.154591812277836,autumn
New York,2010-09-02,7.993854504871231,autumn
New York,2010-09-03,22.44290287228196,autumn
New York,2010-09-04,13.01884408110165,autumn
New York,2010-09-05,12.175534814460978,autumn
New York,2010-09-06,19.643694716986612,autumn
New York,2010-09-07,13.603734003335521,autumn
New York,2010-09-08,13.727350193402799,autumn
New York,2010-09-09,22.937003396273866,autumn
New York,2010-09-10,11.292601778278268,autumn
New York,2010-09-11,10.635862244955181,autumn
New York,2010-09-12,5.187276821337253,autumn
New York,2010-09-13,11.793947095952628,autumn
New York,2010-09-14,21.201642093884445,autumn
New York,2010-09-15,13.415240147706404,autumn
New York,2010-09-16,13.307340892211215,autumn
New York,2010-09-17,14.284490853870757,autumn
New York,2010-09-18,15.504518561688782,autumn
New York,2010-09-19,15.775905679925811,autumn
New York,2010-09-20,4.772962810883236,autumn
New York,2010-09-21,10.826736477935318,autumn
New York,2010-09-22,15.878843942706428,autumn
New York,2010-09-23,18.24062335546057,autumn
New York,2010-09-24,15.576099777065329,autumn
New York,2010-09-25,8.529510680009425,autumn
New York,2010-09-26,15.827227407023951,autumn
New York,2010-09-27,16.471457891213035,autumn
New York,2010-09-28,12.363749267378711,autumn
New York,2010-09-29,2.6539414743047214,autumn
New York,2010-09-30,9.559851737018057,autumn
New York,2010-10-01,14.533149719159852,autumn
New York,2010-10-02,20.807011378317515,autumn
New York,2010-10-03,11.548696722387943,autumn
New York,2010-10-04,12.3197866559867,autumn
New York,2010-10-05,16.572139854106997,autumn
New York,2010-10-06,15.899643114324054,autumn
New York,2010-10-07,9.751060486103828,autumn
New York,2010-10-08,21.488461020592812,autumn
New York,2010-10-09,11.688363249731257,autumn
New York,2010-10-10,6.46387335864909,autumn
New York,2010-10-11,11.054920438054786,autumn
New York,2010-10-12,15.864078285738703,autumn
New York,2010-10-13,19.905299986953587,autumn
New York,2010-10-14,12.947107228228766,autumn
New York,2010-10-15,16.551111670411228,autumn
New York,2010-10-16,15.407825183888653,autumn
New York,2010-10-17,18.78096011497663,autumn
New York,2010-10-18,4.730828464600416,autumn
New York,2010-10-19,21.06119001004523,autumn
New York,2010-10-20,15.681394407817136,autumn
New York,2010-10-21,6.961811003221717,autumn
New York,2010-10-22,20.843966431355287,autumn
New York,2010-10-23,9.372076301710859,autumn
New York,2010-10-24,14.87806534615549,autumn
New York,2010-10-25,15.718963306218223,autumn
New York,2010-10-26,9.200487865747661,autumn
New York,2010-10-27,13.37453453025449,autumn
New York,2010-10-28,17.017491180534215,autumn
New York,2010-10-29,18.881304398056226,autumn
New York,2010-10-30,15.086932112561795,autumn
New York,2010-10-31,6.589914557398057,autumn
New York,2010-11-01,13.01062706899419,autumn
New York,2010-11-02,19.18676220578089,autumn
New York,2010-11-03,21.172651839513804,autumn
New York,2010-11-04,14.609902525979878,autumn
New York,2010-11-05,14.859050444676102,autumn
New York,2010-11-06,20.551421376423153,autumn
New York,2010-11-07,19.765879302599235,autumn
New York,2010-11-08,17.595693091237482,autumn
New York,2010-11-09,11.755225205332168,autumn
New York,2010-11-10,17.97074211244982,autumn
New York,2010-11-11,-1.0261843207203079,autumn
New York,2010-11-12,15.08184510768968,autumn
New York,2010-11-13,11.555012582115447,autumn
New York,2010-11-14,13.049767021144632,autumn
New York,2010-11-15,20.544265659451426,autumn
New York,2010-11-16,12.588586409836303,autumn
New York,2010-11-17,22.853353608851805,autumn
New York,2010-11-18,11.013341276912154,autumn
New York,2010-11-19,18.830705880939504,autumn
New York,2010-11-20,9.554104870339124,autumn
New York,2010-11-21,4.314687180698346,autumn
New York,2010-11-22,14.557333752733477,autumn
New York,2010-11-23,17.76906473362162,autumn
New York,2010-11-24,7.853807831898763,autumn
New York,2010-11-25,22.50560656629622,autumn
New York,2010-11-26,16.02714854606235,autumn
New York,2010-11-27,14.957673925547875,autumn
New York,2010-11-28,12.131925944171918,autumn
New York,2010-11-29,11.705677107451848,autumn
New York,2010-11-30,6.698461619728969,autumn
New York,2010-12-01,4.6185645013878,winter
New York,2010-12-02,9.188372419715463,winter
New York,2010-12-03,0.22559138012785018,winter
New York,2010-12-04,-0.09672849188498318,winter
New York,2010-12-05,0.8696348021747224,winter
New York,2010-12-06,8.910996931341979,winter
New York,2010-12-07,-8.788989602098239,winter
New York,2010-12-08,-2.480902117091974,winter
New York,2010-12-09,-2.7048536494224082,winter
New York,2010-12-10,-7.71036765160248,winter
New York,2010-12-11,3.2236998839479547,winter
New York,2010-12-12,-1.4096114546916485,winter
New York,2010-12-13,7.428350893653869,winter
New York,2010-12-14,-3.825024215510995,winter
New York,2010-12-15,-7.275421808274278,winter
New York,2010-12-16,-0.40416963865870703,winter
New York,2010-12-17,5.45771996130204,winter
New York,2010-12-18,5.00066035297892,winter
New York,2010-12-19,-4.8635096810925145,winter
New York,2010-12-20,1.9484416332389056,winter
New York,2010-12-21,3.337196028670606,winter
New York,2010-12-22,1.5574028406206166,winter
New York,2010-12-23,-0.40559660582090734,winter
New York,2010-12-24,-2.936201231097126,winter
New York,2010-12-25,-4.863746992805697,winter
New York,2010-12-26,0.22443605061878413,winter
New York,2010-12-27,-0.5282563546351992,winter
New York,2010-12-28,0.7518535279999468,winter
New York,2010-12-29,-10.429291058233318,winter
New York,2010-12-30,-5.296700552979759,winter
New York,2010-12-31,0.12560936292650227,winter
New York,2011-01-01,-4.748869508842853,winter
New York,2011-01-02,5.3484038749898675,winter
New York,2011-01-03,-1.5307125400375434,winter
New York,2011-01-04,-2.141460719363212,winter
New York,2011-01-05,2.2827182286810945,winter
New York,2011-01-06,-12.843623132274507,winter
New York,2011-01-07,-6.885559855810217,winter
New York,2011-01-08,1.9465950711822364,winter
New York,2011-01-09,8.411554148501946,winter
New York,2011-01-10,4.492863411035122,winter
New York,2011-01-11,12.510036906506592,winter
New York,2011-01-12,4.845315453491673,winter
New York,2011-01-13,-6.185230810494945,winter
New York,2011-01-14,-4.125232281249659,winter
New York,2011-01-15,-0.30590381419572693,winter
New York,2011-01-16,1.7447060336941882,winter
New York,2011-01-17,3.7749328008509253,winter
New York,2011-01-18,10.845831055520145,winter
New York,2011-01-19,7.850134132539951,winter
New York,2011-01-20,1.1200740542861651,winter
New York,2011-01-21,-4.566782919643024,winter
New York,2011-01-22,-2.5191868987386346,winter
New York,2011-01-23,-1.8228894620010194,winter
New York,2011-01-24,2.352879969530009,winter
New York,2011-01-25,7.206664647401739,winter
New York,2011-01-26,2.2124458217715306,winter
New York,2011-01-27,-7.595377789257411,winter
New York,2011-01-28,-10.038795123724626,winter
New York,2011-01-29,7.49912098896579,winter
New York,2011-01-30,-7.170090517249909,winter
New York,2011-01-31,1.8741183283307852,winter
New York,2011-02-01,6.251660536936962,winter
New York,2011-02-02,-2.134024366743578,winter
New York,2011-02-03,2.817304907837948,winter
New York,2011-02-04,-0.8493050276284041,winter
New York,2011-02-05,-1.38699755843593,winter
New York,2011-02-06,-0.11038361908034827,winter
New York,2011-02-07,4.217465820307354,winter
New York,2011-02-08,-3.520657127529772,winter
New York,2011-02-09,2.061263007909803,winter
New York,2011-02-10,-3.2343396710563708,winter
New York,2011-02-11,-1.8145744116795854,winter
New York,2011-02-12,-0.22815468818809603,winter
New York,2011-02-13,6.237770921376626,winter
New York,2011-02-14,-1.4457849493933794,winter
New York,2011-02-15,-7.941782870915839,winter
New York,2011-02-16,2.077979734252072,winter
New York,2011-02-17,-0.5254061768534218,winter
New York,2011-02-18,-1.7847041844843523,winter
New York,2011-02-19,-0.5528329476421021,winter
New York,2011-02-20,-4.056393424938516,winter
New York,2011-02-21,-2.9784190744100645,winter
New York,2011-02-22,1.5509865485347447,winter
New York,2011-02-23,-4.410696382813437,winter
New York,2011-02-24,-3.571488437520835,winter
New York,2011-02-25,3.2633190468566116,winter
New York,2011-02-26,2.3102087820571136,winter
New York,2011-02-27,-6.942229810622394,winter
New York,2011-02-28,-8.486009915124797,winter
New York,2011-03-01,11.093798928551381,spring
New York,2011-03-02,9.433077336709797,spring
New York,2011-03-03,8.754082943144214,spring
New York,2011-03-04,10.874648910404684,spring
New York,2011-03-05,6.572078525847467,spring
New York,2011-03-06,-0.7744254649329125,spring
New York,2011-03-07,2.866599496029237,spring
New York,2011-03-08,10.78664116179173,spring
New York,2011-03-09,17.62602089836404,spring
New York,2011-03-10,6.56366505771803,spring
New York,2011-03-11,13.249119618258742,spring
New York,2011-03-12,15.270944416861091,spring
New York,2011-03-13,3.1649227124402115,spring
New York,2011-03-14,-3.716441625158769,spring
New York,2011-03-15,5.866747173187207,spring
New York,2011-03-16,13.028054916424505,spring
New York,2011-03-17,6.881375860088002,spring
New York,2011-03-18,1.6685040040238945,spring
New York,2011-03-19,17.993081822725607,spring
New York,2011-03-20,6.251710535501491,spring
New York,2011-03-21,8.325334874478646,spring
New York,2011-03-22,10.440154629061533,spring
New York,2011-03-23,6.871568856527876,spring
New York,2011-03-24,6.579027908222605,spring
New York,2011-03-25,16.23623694254514,spring
New York,2011-03-26,12.9513173746532,spring
New York,2011-03-27,8.722053687339764,spring
New York,2011-03-28,6.034520321017422,spring
New York,2011-03-29,11.926417137458838,spring
New York,2011-03-30,16.592998715204335,spring
New York,2011-03-31,6.091303655818136,spring
New York,2011-04-01,18.004414642521294,spring
New York,2011-04-02,9.337930911672496,spring
New York,2011-04-03,9.97363805231281,spring
New York,2011-04-04,13.093685958911593,spring
New York,2011-04-05,10.294000157038555,spring
New York,2011-04-06,14.219505247610059,spring
New York,2011-04-07,-1.4721330728148025,spring
New York,2011-04-08,6.622820146829138,spring
New York,2011-04-09,9.51543895183955,spring
New York,2011-04-10,12.014592631199756,spring
New York,2011-04-11,3.2719332748629446,spring
New York,2011-04-12,15.441031289182604,spring
New York,2011-04-13,12.773870825289748,spring
New York,2011-04-14,5.8294823330754095,spring
New York,2011-04-15,15.281780352667415,spring
New York,2011-04-16,6.811658639690051,spring
New York,2011-04-17,12.756715460655668,spring
New York,2011-04-18,10.789994391000446,spring
New York,2011-04-19,4.010254206870685,spring
New York,2011-04-20,11.22967114440806,spring
New York,2011-04-21,21.59780107442685,spring
New York,2011-04-22,12.937283456659518,spring
New York,2011-04-23,7.860019875267025,spring
New York,2011-04-24,9.798770984382914,spring
New York,2011-04-25,7.076284969834933,spring
New York,2011-04-26,10.784471861238226,spring
New York,2011-04-27,10.154803283854799,spring
New York,2011-04-28,11.84336705557144,spring
New York,2011-04-29,3.555966578446853,spring
New York,2011-04-30,12.2246336171736,spring
New York,2011-05-01,9.872458547671192,spring
New York,2011-05-02,7.030714118433697,spring
New York,2011-05-03,11.943931500994093,spring
New York,2011-05-04,9.483948151668601,spring
New York,2011-05-05,9.686615626346656,spring
New York,2011-05-06,14.469829336258234,spring
New York,2011-05-07,10.625040731755952,spring
New York,2011-05-08,16.367831277638487,spring
New York,2011-05-09,13.57866969580111,spring
New York,2011-05-10,14.230746962889498,spring
New York,2011-05-11,2.1842958827858894,spring
New York,2011-05-12,8.992406725140413,spring
New York,2011-05-13,9.081125417431023,spring
New York,2011-05-14,16.010880762802444,spring
New York,2011-05-15,6.585858916576553,spring
New York,2011-05-16,3.184936801914829,spring
New York,2011-05-17,9.830581380978398,spring
New York,2011-05-18,9.98257786237364,spring
New York,2011-05-19,3.8185246644269917,spring
New York,2011-05-20,13.788378718930842,spring
New York,2011-05-21,9.556265290243841,spring
New York,2011-05-22,18.331628557899435,spring
New York,2011-05-23,7.9413196703352344,spring
New York,2011-05-24,9.705393278693913,spring
New York,2011-05-25,2.0506835048441383,spring
New York,2011-05-26,18.57004066059406,spring
New York,2011-05-27,7.738110748321784,spring
New York,2011-05-28,12.88396413111581,spring
New York,2011-05-29,13.815041412687851,spring
New York,2011-05-30,9.871285656811175,spring
New York,2011-05-31,9.595889095325594,spring
New York,2011-06-01,22.133914584162905,summer
New York,2011-06-02,33.70691975301817,summer
New York,2011-06-03,25.762413528779515,summer
New York,2011-06-04,26.44801300012632,summer
New York,2011-06-05,29.423814407692774,summer
New York,2011-06-06,22.092420414646835,summer
New York,2011-06-07,19.068561580537576,summer
New York,2011-06-08,27.245693305407666,summer
New York,2011-06-09,30.23407546614616,summer
New York,2011-06-10,23.219586783128985,summer
New York,2011-06-11,16.807410358172415,summer
New York,2011-06-12,14.24142645620347,summer
New York,2011-06-13,26.066878426098057,summer
New York,2011-06-14,24.787713099287146,summer
New York,2011-06-15,23.240468063969566,summer
New York,2011-06-16,28.857110466826267,summer
New York,2011-06-17,15.809970011590535,summer
New York,2011-06-18,22.85089400140226,summer
New York,2011-06-19,26.500116774901073,summer
New York,2011-06-20,21.697829262961836,summer
New York,2011-06-21,25.42183779965325,summer
New York,2011-06-22,25.025900392879006,summer
New York,2011-06-23,24.761753746992497,summer
New York,2011-06-24,20.709798355758203,summer
New York,2011-06-25,20.07261629873133,summer
New York,2011-06-26,22.198178006366053,summer
New York,2011-06-27,22.589427278672353,summer
New York,2011-06-28,30.661407214711485,summer
New York,2011-06-29,24.302669828586524,summer
New York,2011-06-30,25.888152838184833,summer
New York,2011-07-01,25.320838952071632,summer
New York,2011-07-02,32.499238576692804,summer
New York,2011-07-03,23.063341253440793,summer
New York,2011-07-04,23.16563232446234,summer
New York,2011-07-05,23.930161850403955,summer
New York,2011-07-06,27.21327701796743,summer
New York,2011-07-07,27.61526522603807,summer
New York,2011-07-08,27.705046604793733,summer
New York,2011-07-09,15.60967309340488,summer
New York,2011-07-10,22.06669788324136,summer
New York,2011-07-11,22.40935202234722,summer
New York,2011-07-12,26.941723902859913,summer
New York,2011-07-13,18.690790789812276,summer
New York,2011-07-14,23.217560701286775,summer
New York,2011-07-15,24.839284136946684,summer
New York,2011-07-16,20.316044650237977,summer
New York,2011-07-17,29.82678272308089,summer
New York,2011-07-18,24.169740360031145,summer
New York,2011-07-19,35.58686780989201,summer
New York,2011-07-20,21.875947404876822,summer
New York,2011-07-21,23.651618263639744,summer
New York,2011-07-22,20.861950586982676,summer
New York,2011-07-23,28.644079756602807,summer
New York,2011-07-24,23.7336475466812,summer
New York,2011-07-25,24.48859878770822,summer
New York,2011-07-26,21.514438800376347,summer
New York,2011-07-27,14.913610375172974,summer
New York,2011-07-28,28.326971454419326,summer
New York,2011-07-29,28.098728039766055,summer
New York,2011-07-30,27.81859672009678,summer
New York,2011-07-31,25.882833832373592,summer
New York,2011-08-01,21.863687294583855,summer
New York,2011-08-02,22.187414568009622,summer
New York,2011-08-03,28.03885184335815,summer
New York,2011-08-04,23.415311022467073,summer
New York,2011-08-05,30.029812258555715,summer
New York,2011-08-06,26.00238374834393,summer
New York,2011-08-07,17.990156681718897,summer
New York,2011-08-08,29.888047533025066,summer
New York,2011-08-09,28.99200516525903,summer
New York,2011-08-10,27.107912157795575,summer
New York,2011-08-11,21.427936440833072,summer
New York,2011-08-12,20.038658930262347,summer
New York,2011-08-13,26.32204616125411,summer
New York,2011-08-14,25.700064353398865,summer
New York,2011-08-15,25.779419294929596,summer
New York,2011-08-16,23.57157751028992,summer
New York,2011-08-17,30.0619945583511,summer
New York,2011-08-18,21.054001664061975,summer
New York,2011-08-19,26.16538868541678,summer
New York,2011-08-20,27.211074624541205,summer
New York,2011-08-21,23.194593512062077,summer
New York,2011-08-22,22.47408690392264,summer
New York,2011-08-23,30.313804302214894,summer
New York,2011-08-24,28.264383235693277,summer
New York,2011-08-25,36.63936142800767,summer
New York,2011-08-26,24.121421943218056,summer
New York,2011-08-27,22.23515566881885,summer
New York,2011-08-28,33.71090527734455,summer
New York,2011-08-29,15.293262745372886,summer
New York,2011-08-30,32.215992499949984,summer
New York,2011-08-31,21.752666432706608,summer
New York,2011-09-01,20.926704974713676,autumn
New York,2011-09-02,7.683258897117035,autumn
New York,2011-09-03,20.676712776506754,autumn
New York,2011-09-04,10.617149474354703,autumn
New York,2011-09-05,23.62214707802895,autumn
New York,2011-09-06,10.247254636118221,autumn
New York,2011-09-07,17.441814875672204,autumn
New York,2011-09-08,25.290558394377086,autumn
New York,2011-09-09,14.429297037912564,autumn
New York,2011-09-10,13.637443162086814,autumn
New York,2011-09-11,11.691957632585108,autumn
New York,2011-09-12,14.233681750182537,autumn
New York,2011-09-13,9.91982825222705,autumn
New York,2011-09-14,21.142712186143683,autumn
New York,2011-09-15,10.421513068210935,autumn
New York,2011-09-16,19.434958930482885,autumn
New York,2011-09-17,27.853644405668497,autumn
New York,2011-09-18,19.26796289425405,autumn
New York,2011-09-19,15.92796612521072,autumn
New York,2011-09-20,14.618521911894097,autumn
New York,2011-09-21,18.89214725014812,autumn
New York,2011-09-22,15.246688989688632,autumn
New York,2011-09-23,16.611890602950076,autumn
New York,2011-09-24,16.707778488084298,autumn
New York,2011-09-25,14.393015916251015,autumn
New York,2011-09-26,17.408974014267628,autumn
New York,2011-09-27,9.607051719923565,autumn
New York,2011-09-28,16.68503909021459,autumn
New York,2011-09-29,9.396604921273806,autumn
New York,2011-09-30,17.436690253667265,autumn
New York,2011-10-01,12.355105700036138,autumn
New York,2011-10-02,15.768507273507222,autumn
New York,2011-10-03,17.983833203963044,autumn
New York,2011-10-04,13.227213904885293,autumn
New York,2011-10-05,5.533062748471414,autumn
New York,2011-10-06,19.384183126950923,autumn
New York,2011-10-07,11.313998149675278,autumn
New York,2011-10-08,18.02495222071017,autumn
New York,2011-10-09,13.256768540139145,autumn
New York,2011-10-10,7.121092470362233,autumn
New York,2011-10-11,9.818810149000045,autumn
New York,2011-10-12,10.659114189202786,autumn
